id,university,campus,suburb,distance
3207,La Trobe University,Shepparton,BELMONT,220.933
3208,La Trobe University,Shepparton,GROVEDALE,224.155
3209,La Trobe University,Shepparton,GEELONG WEST,217.376
3210,La Trobe University,Shepparton,HERNE HILL,217.165
3211,La Trobe University,Shepparton,GEELONG,217.409
3212,La Trobe University,Shepparton,NEWTOWN,219.033
3213,La Trobe University,Shepparton,OCEAN GROVE,223.897
3214,La Trobe University,Shepparton,BARWON HEADS,226.536
3215,La Trobe University,Shepparton,TORQUAY,237.506
3216,La Trobe University,Shepparton,WARRNAMBOOL,341.407
3217,La Trobe University,Shepparton,HAMILTON,336.863
3218,La Trobe University,Shepparton,PORTLAND,402.769
3219,La Trobe University,Shepparton,MELTON,162.434
3220,La Trobe University,Shepparton,ALFREDTON,192.692
3221,La Trobe University,Shepparton,BALLARAT,190.166
3222,La Trobe University,Shepparton,MOUNT CLEAR,192.922
3223,La Trobe University,Shepparton,WENDOUREE,190.52
3224,La Trobe University,Shepparton,DELACOMBE,195.39
3225,La Trobe University,Shepparton,SEBASTOPOL,194.245
3226,La Trobe University,Shepparton,BUNINYONG,193.435
3227,La Trobe University,Shepparton,HORSHAM,288.67
3228,La Trobe University,Shepparton,SUNBURY,146.089
3229,La Trobe University,Shepparton,CASTLEMAINE,130.577
3230,La Trobe University,Shepparton,MILDURA,383.063
3231,La Trobe University,Shepparton,BENDIGO,109.146
3232,La Trobe University,Shepparton,FLORA HILL,109.011
3233,La Trobe University,Shepparton,NORTH BENDIGO,108.652
3234,La Trobe University,Shepparton,GOLDEN SQUARE,111.238
3235,La Trobe University,Shepparton,KANGAROO FLAT,113.78
3236,La Trobe University,Shepparton,ECHUCA,65.402
3237,La Trobe University,Shepparton,SWAN HILL,203.115
3238,La Trobe University,Shepparton,SHEPPARTON,0.652
3239,La Trobe University,Shepparton,SEYMOUR,75.793
3240,La Trobe University,Shepparton,BENALLA,1.377
3241,La Trobe University,Shepparton,WODONGA,148.875
3242,La Trobe University,Shepparton,WHITTLESEA,128.793
3243,La Trobe University,Shepparton,ENDEAVOUR HILLS,178.049
3244,La Trobe University,Shepparton,NARRE WARREN,183.439
3245,La Trobe University,Shepparton,BERWICK,183.763
3246,La Trobe University,Shepparton,PAKENHAM,189.057
3247,La Trobe University,Shepparton,WARRAGUL,203.803
3248,La Trobe University,Shepparton,MOE,213.912
3249,La Trobe University,Shepparton,NEWBOROUGH,215.384
3250,La Trobe University,Shepparton,MORWELL,224.544
3251,La Trobe University,Shepparton,TRARALGON,225.33
3252,La Trobe University,Shepparton,SALE,242.332
3253,La Trobe University,Shepparton,MAFFRA,224.82
3254,La Trobe University,Shepparton,BAIRNSDALE,254.536
3255,La Trobe University,Shepparton,HASTINGS,215.392
3256,La Trobe University,Shepparton,FLINDERS,235.571
3257,La Trobe University,Shepparton,MT ELIZA,203.083
3258,La Trobe University,Shepparton,MORNINGTON,209.034
3259,La Trobe University,Shepparton,MT MARTHA,217.026
3260,La Trobe University,Shepparton,DROMANA,220.896
3261,La Trobe University,Shepparton,PORTSEA,226.513
3262,La Trobe University,Shepparton,HAMPTON PARK,184.286
3263,La Trobe University,Shepparton,CRANBOURNE,193.056
3264,La Trobe University,Bendigo,CBD,129.479
3265,La Trobe University,Bendigo,EAST MELBOURNE,130.403
3266,La Trobe University,Bendigo,WEST MELBOURNE,127.489
3267,La Trobe University,Bendigo,SOUTHBANK,130.164
3268,La Trobe University,Bendigo,DOCKLANDS,128.604
3269,La Trobe University,Bendigo,FOOTSCRAY,125.241
3270,La Trobe University,Bendigo,SEDDON,125.995
3271,La Trobe University,Bendigo,WEST FOOTSCRAY,124.303
3272,La Trobe University,Bendigo,YARRAVILLE,126.534
3273,La Trobe University,Bendigo,NEWPORT,128.967
3274,La Trobe University,Bendigo,SPOTSWOOD,127.733
3275,La Trobe University,Bendigo,WILLIAMSTOWN,130.953
3276,La Trobe University,Bendigo,ALTONA,129.939
3277,La Trobe University,Bendigo,SUNSHINE,122.374
3278,La Trobe University,Bendigo,ST ALBANS,116.106
3279,La Trobe University,Bendigo,DEER PARK,117.902
3280,La Trobe University,Bendigo,HOPPERS CROSSING,127.667
3281,La Trobe University,Bendigo,WERRIBEE,128.904
3282,La Trobe University,Bendigo,FLEMINGTON,125.33
3283,La Trobe University,Bendigo,KENSINGTON,125.834
3284,La Trobe University,Bendigo,ASCOT VALE,123.762
3285,La Trobe University,Bendigo,KEILOR EAST,115.091
3286,La Trobe University,Bendigo,AVONDALE HEIGHTS,116.353
3287,La Trobe University,Bendigo,SYDENHAM,110.299
3288,La Trobe University,Bendigo,MOONEE PONDS,122.589
3289,La Trobe University,Bendigo,ESSENDON,121.453
3290,La Trobe University,Bendigo,GLADSTONE PARK,113.522
3291,La Trobe University,Bendigo,TULLAMARINE,113.282
3292,La Trobe University,Bendigo,PASCOE VALE,119.64
3293,La Trobe University,Bendigo,PASCOE VALE SOUTH,121.056
3294,La Trobe University,Bendigo,GLENROY,116.412
3295,La Trobe University,Bendigo,OAK PARK,117.921
3296,La Trobe University,Bendigo,BROADMEADOWS,114.307
3297,La Trobe University,Bendigo,NORTH MELBOURNE,142.011
3298,La Trobe University,Bendigo,PARKVILLE,125.994
3299,La Trobe University,Bendigo,CARLTON,126.482
3300,La Trobe University,Bendigo,CARLTON NORTH,126.482
3301,La Trobe University,Bendigo,BRUNSWICK,123.493
3302,La Trobe University,Bendigo,COBURG,122.315
3303,La Trobe University,Bendigo,COBURG NORTH,121.35
3304,La Trobe University,Bendigo,FAWKNER,121.085
3305,La Trobe University,Bendigo,CRAIGIEBURN,107.372
3306,La Trobe University,Bendigo,ROXBURGH PARK,110.566
3307,La Trobe University,Bendigo,FITZROY,128.5
3308,La Trobe University,Bendigo,COLLINGWOOD,128.654
3309,La Trobe University,Bendigo,ABBOTSFORD,129.406
3310,La Trobe University,Bendigo,CLIFTON HILL,127.79
3311,La Trobe University,Bendigo,FITZROY NORTH,127.017
3312,La Trobe University,Bendigo,NORTHCOTE,126.152
3313,La Trobe University,Bendigo,THORNBURY,124.863
3314,La Trobe University,Bendigo,PRESTON,123.379
3315,La Trobe University,Bendigo,RESERVOIR,121.584
3316,La Trobe University,Bendigo,THOMASTOWN,118.467
3317,La Trobe University,Bendigo,LALOR,117.251
3318,La Trobe University,Bendigo,EPPING,114.32
3319,La Trobe University,Bendigo,ALPHINGTON,128.78
3320,La Trobe University,Bendigo,FAIRFIELD,127.85
3321,La Trobe University,Bendigo,IVANHOE,128.177
3322,La Trobe University,Bendigo,IVANHOE EAST,129.302
3323,La Trobe University,Bendigo,HEIDELBERG WEST,126.254
3324,La Trobe University,Bendigo,MILL PARK,119.577
3325,La Trobe University,Bendigo,BUNDOORA,123.206
3326,La Trobe University,Bendigo,HEIDELBERG,128.104
3327,La Trobe University,Bendigo,GREENSBOROUGH,125.056
3328,La Trobe University,Bendigo,MONTMORENCY,126.968
3329,La Trobe University,Bendigo,ELTHAM,128.221
3330,La Trobe University,Bendigo,RESEARCH,129.004
3331,La Trobe University,Bendigo,HURSTBRIDGE,124.142
3332,La Trobe University,Bendigo,KEW,131.44
3333,La Trobe University,Bendigo,BALWYN,133.854
3334,La Trobe University,Bendigo,BULLEEN,129.837
3335,La Trobe University,Bendigo,TEMPLESTOWE,131.704
3336,La Trobe University,Bendigo,DONCASTER,133.243
3337,La Trobe University,Bendigo,DONCASTER EAST,139.477
3338,La Trobe University,Bendigo,DONVALE,156.891
3339,La Trobe University,Bendigo,BURNLEY,132.209
3340,La Trobe University,Bendigo,RICHMOND,131.066
3341,La Trobe University,Bendigo,HAWTHORN,134.912
3342,La Trobe University,Bendigo,CAMBERWELL,134.202
3343,La Trobe University,Bendigo,BURWOOD,141.166
3344,La Trobe University,Bendigo,CANTERBURY,134.824
3345,La Trobe University,Bendigo,MONT ALBERT,135.994
3346,La Trobe University,Bendigo,SURREY HILLS,136.008
3347,La Trobe University,Bendigo,BOX HILL,136.307
3348,La Trobe University,Bendigo,BLACKBURN,138.138
3349,La Trobe University,Bendigo,FOREST HILL,140.12
3350,La Trobe University,Bendigo,NUNAWADING,139.268
3351,La Trobe University,Bendigo,MITCHAM,139.872
3352,La Trobe University,Bendigo,VERMONT,141.695
3353,La Trobe University,Bendigo,RINGWOOD,141.321
3354,La Trobe University,Bendigo,CROYDON,142.767
3355,La Trobe University,Bendigo,LILYDALE,142.782
3356,La Trobe University,Bendigo,SOUTH YARRA,132.629
3357,La Trobe University,Bendigo,TOORAK,134.16
3358,La Trobe University,Bendigo,ARMADALE,135.867
3359,La Trobe University,Bendigo,MALVERN,136.488
3360,La Trobe University,Bendigo,MALVERN EAST,139.81
3361,La Trobe University,Bendigo,GLEN IRIS,137.488
3362,La Trobe University,Bendigo,ASHBURTON,138.863
3363,La Trobe University,Bendigo,CHADSTONE,141.218
3364,La Trobe University,Bendigo,MOUNT WAVERLEY,142.196
3365,La Trobe University,Bendigo,GLEN WAVERLEY,144.173
3366,La Trobe University,Bendigo,BURWOOD EAST,141.061
3367,La Trobe University,Bendigo,WANTIRNA,144.468
3368,La Trobe University,Bendigo,BAYSWATER,145.809
3369,La Trobe University,Bendigo,BORONIA,148.098
3370,La Trobe University,Bendigo,FERNTREE GULLY,151.05
3371,La Trobe University,Bendigo,CAULFIELD,138.286
3372,La Trobe University,Bendigo,CARNEGIE,140.461
3373,La Trobe University,Bendigo,MURRUMBEENA,140.995
3374,La Trobe University,Bendigo,HUGHESDALE,141.871
3375,La Trobe University,Bendigo,OAKLEIGH,142.723
3376,La Trobe University,Bendigo,CLAYTON,146.617
3377,La Trobe University,Bendigo,MULGRAVE,140.501
3378,La Trobe University,Bendigo,SPRINGVALE,152.274
3379,La Trobe University,Bendigo,NOBLE PARK,153.134
3380,La Trobe University,Bendigo,DANDENONG,156.768
3381,La Trobe University,Bendigo,DANDENONG NORTH,154.325
3382,La Trobe University,Bendigo,ROWVILLE,152.198
3383,La Trobe University,Bendigo,SCORESBY,147.813
3384,La Trobe University,Bendigo,PRAHRAN,133.888
3385,La Trobe University,Bendigo,WINDSOR,134.477
3386,La Trobe University,Bendigo,ST KILDA,135.076
3387,La Trobe University,Bendigo,ELWOOD,137.367
3388,La Trobe University,Bendigo,ELSTERNWICK,137.786
3389,La Trobe University,Bendigo,BRIGHTON,140.124
3390,La Trobe University,Bendigo,BRIGHTON EAST,139.725
3391,La Trobe University,Bendigo,HAMPTON,138.611
3392,La Trobe University,Bendigo,CHELTENHAM,147.761
3393,La Trobe University,Bendigo,BEAUMARIS,149.026
3394,La Trobe University,Bendigo,MENTONE,149.94
3395,La Trobe University,Bendigo,ASPENDALE,155.742
3396,La Trobe University,Bendigo,MORDIALLOC,153.225
3397,La Trobe University,Bendigo,PARKDALE,151.334
3398,La Trobe University,Bendigo,CHELSEA,158.865
3399,La Trobe University,Bendigo,CARRUM,161.535
3400,La Trobe University,Bendigo,SEAFORD,165.658
3401,La Trobe University,Bendigo,FRANKSTON,168.349
3402,La Trobe University,Bendigo,CARRUM DOWNS,165.759
3403,La Trobe University,Bendigo,BENTLEIGH,142.343
3404,La Trobe University,Bendigo,SOUTH MELBOURNE,143.743
3405,La Trobe University,Bendigo,ALBERT PARK,131.493
3406,La Trobe University,Bendigo,MIDDLE PARK,132.761
3407,La Trobe University,Bendigo,PORT MELBOURNE,147.873
3408,La Trobe University,Bendigo,LARA,138.541
3409,La Trobe University,Bendigo,CORIO,144.065
3410,La Trobe University,Bendigo,NORTH GEELONG,148.102
3411,La Trobe University,Bendigo,BELMONT,155.308
3412,La Trobe University,Bendigo,GROVEDALE,158.053
3413,La Trobe University,Bendigo,GEELONG WEST,151.599
3414,La Trobe University,Bendigo,HERNE HILL,150.609
3415,La Trobe University,Bendigo,GEELONG,152.207
3416,La Trobe University,Bendigo,NEWTOWN,152.859
3417,La Trobe University,Bendigo,OCEAN GROVE,167.162
3418,La Trobe University,Bendigo,BARWON HEADS,167.861
3419,La Trobe University,Bendigo,TORQUAY,172.777
3420,La Trobe University,Bendigo,WARRNAMBOOL,239.811
3421,La Trobe University,Bendigo,HAMILTON,228.62
3422,La Trobe University,Bendigo,PORTLAND,296.331
3423,La Trobe University,Bendigo,MELTON,103.539
3424,La Trobe University,Bendigo,ALFREDTON,96.428
3425,La Trobe University,Bendigo,BALLARAT,95.314
3426,La Trobe University,Bendigo,MOUNT CLEAR,99.205
3427,La Trobe University,Bendigo,WENDOUREE,94.206
3428,La Trobe University,Bendigo,DELACOMBE,99.553
3429,La Trobe University,Bendigo,SEBASTOPOL,99.615
3430,La Trobe University,Bendigo,BUNINYONG,102.34
3431,La Trobe University,Bendigo,HORSHAM,187.03
3432,La Trobe University,Bendigo,SUNBURY,96.522
3433,La Trobe University,Bendigo,CASTLEMAINE,32.361
3434,La Trobe University,Bendigo,MILDURA,348.154
3435,La Trobe University,Bendigo,BENDIGO,3.053
3436,La Trobe University,Bendigo,FLORA HILL,1.134
3437,La Trobe University,Bendigo,NORTH BENDIGO,3.975
3438,La Trobe University,Bendigo,GOLDEN SQUARE,3.348
3439,La Trobe University,Bendigo,KANGAROO FLAT,5.303
3440,La Trobe University,Bendigo,ECHUCA,82.949
3441,La Trobe University,Bendigo,SWAN HILL,174.047
3442,La Trobe University,Bendigo,SHEPPARTON,107.867
3443,La Trobe University,Bendigo,SEYMOUR,79.084
3444,La Trobe University,Bendigo,BENALLA,109.431
3445,La Trobe University,Bendigo,WODONGA,116.888
3446,La Trobe University,Bendigo,WHITTLESEA,109.026
3447,La Trobe University,Bendigo,ENDEAVOUR HILLS,157.505
3448,La Trobe University,Bendigo,NARRE WARREN,164.78
3449,La Trobe University,Bendigo,BERWICK,166.981
3450,La Trobe University,Bendigo,PAKENHAM,178.769
3451,La Trobe University,Bendigo,WARRAGUL,210.789
3452,La Trobe University,Bendigo,MOE,232.948
3453,La Trobe University,Bendigo,NEWBOROUGH,235.007
3454,La Trobe University,Bendigo,MORWELL,246.186
3455,La Trobe University,Bendigo,TRARALGON,252.601
3456,La Trobe University,Bendigo,SALE,285.873
3457,La Trobe University,Bendigo,MAFFRA,270.988
3458,La Trobe University,Bendigo,BAIRNSDALE,316.839
3459,La Trobe University,Bendigo,HASTINGS,187.26
3460,La Trobe University,Bendigo,FLINDERS,198.757
3461,La Trobe University,Bendigo,MT ELIZA,171.395
3462,La Trobe University,Bendigo,MORNINGTON,175.724
3463,La Trobe University,Bendigo,MT MARTHA,180.136
3464,La Trobe University,Bendigo,DROMANA,182.47
3465,La Trobe University,Bendigo,PORTSEA,177.102
3466,La Trobe University,Bendigo,HAMPTON PARK,163.491
3467,La Trobe University,Bendigo,CRANBOURNE,171.065
3468,Monash University,Berwick,CBD,40.986
3469,Monash University,Berwick,EAST MELBOURNE,39.633
3470,Monash University,Berwick,WEST MELBOURNE,43.585
3471,Monash University,Berwick,SOUTHBANK,40.706
3472,Monash University,Berwick,DOCKLANDS,42.536
3473,Monash University,Berwick,FOOTSCRAY,46.972
3474,Monash University,Berwick,SEDDON,46.708
3475,Monash University,Berwick,WEST FOOTSCRAY,48.53
3476,Monash University,Berwick,YARRAVILLE,46.681
3477,Monash University,Berwick,NEWPORT,45.691
3478,Monash University,Berwick,SPOTSWOOD,46.25
3479,Monash University,Berwick,WILLIAMSTOWN,43.803
3480,Monash University,Berwick,ALTONA,48.561
3481,Monash University,Berwick,SUNSHINE,52.984
3482,Monash University,Berwick,ST ALBANS,57.67
3483,Monash University,Berwick,DEER PARK,57.973
3484,Monash University,Berwick,HOPPERS CROSSING,58.767
3485,Monash University,Berwick,WERRIBEE,61.728
3486,Monash University,Berwick,FLEMINGTON,45.469
3487,Monash University,Berwick,KENSINGTON,45.221
3488,Monash University,Berwick,ASCOT VALE,46.896
3489,Monash University,Berwick,KEILOR EAST,58.471
3490,Monash University,Berwick,AVONDALE HEIGHTS,56.735
3491,Monash University,Berwick,SYDENHAM,63.108
3492,Monash University,Berwick,MOONEE PONDS,47.897
3493,Monash University,Berwick,ESSENDON,48.786
3494,Monash University,Berwick,GLADSTONE PARK,55.976
3495,Monash University,Berwick,TULLAMARINE,56.195
3496,Monash University,Berwick,PASCOE VALE,49.451
3497,Monash University,Berwick,PASCOE VALE SOUTH,48.13
3498,Monash University,Berwick,GLENROY,52.715
3499,Monash University,Berwick,OAK PARK,51.388
3500,Monash University,Berwick,BROADMEADOWS,54.312
3501,Monash University,Berwick,NORTH MELBOURNE,28.978
3502,Monash University,Berwick,PARKVILLE,44.342
3503,Monash University,Berwick,CARLTON,43.165
3504,Monash University,Berwick,CARLTON NORTH,43.165
3505,Monash University,Berwick,BRUNSWICK,46.315
3506,Monash University,Berwick,COBURG,46.532
3507,Monash University,Berwick,COBURG NORTH,47.191
3508,Monash University,Berwick,FAWKNER,49.91
3509,Monash University,Berwick,CRAIGIEBURN,60.284
3510,Monash University,Berwick,ROXBURGH PARK,57.377
3511,Monash University,Berwick,FITZROY,41.333
3512,Monash University,Berwick,COLLINGWOOD,41.039
3513,Monash University,Berwick,ABBOTSFORD,39.968
3514,Monash University,Berwick,CLIFTON HILL,41.424
3515,Monash University,Berwick,FITZROY NORTH,42.258
3516,Monash University,Berwick,NORTHCOTE,42.627
3517,Monash University,Berwick,THORNBURY,43.607
3518,Monash University,Berwick,PRESTON,44.833
3519,Monash University,Berwick,RESERVOIR,46.32
3520,Monash University,Berwick,THOMASTOWN,49.173
3521,Monash University,Berwick,LALOR,50.351
3522,Monash University,Berwick,EPPING,53.278
3523,Monash University,Berwick,ALPHINGTON,39.558
3524,Monash University,Berwick,FAIRFIELD,40.634
3525,Monash University,Berwick,IVANHOE,39.873
3526,Monash University,Berwick,IVANHOE EAST,38.58
3527,Monash University,Berwick,HEIDELBERG WEST,41.599
3528,Monash University,Berwick,MILL PARK,48.102
3529,Monash University,Berwick,BUNDOORA,44.41
3530,Monash University,Berwick,HEIDELBERG,39.598
3531,Monash University,Berwick,GREENSBOROUGH,42.706
3532,Monash University,Berwick,MONTMORENCY,40.883
3533,Monash University,Berwick,ELTHAM,39.976
3534,Monash University,Berwick,RESEARCH,39.942
3535,Monash University,Berwick,HURSTBRIDGE,46.324
3536,Monash University,Berwick,KEW,36.802
3537,Monash University,Berwick,BALWYN,34.149
3538,Monash University,Berwick,BULLEEN,37.855
3539,Monash University,Berwick,TEMPLESTOWE,35.894
3540,Monash University,Berwick,DONCASTER,34.352
3541,Monash University,Berwick,DONCASTER EAST,28.365
3542,Monash University,Berwick,DONVALE,78
3543,Monash University,Berwick,BURNLEY,37.598
3544,Monash University,Berwick,RICHMOND,38.721
3545,Monash University,Berwick,HAWTHORN,34.017
3546,Monash University,Berwick,CAMBERWELL,34.406
3547,Monash University,Berwick,BURWOOD,26.542
3548,Monash University,Berwick,CANTERBURY,33.508
3549,Monash University,Berwick,MONT ALBERT,31.873
3550,Monash University,Berwick,SURREY HILLS,31.986
3551,Monash University,Berwick,BOX HILL,31.406
3552,Monash University,Berwick,BLACKBURN,29.458
3553,Monash University,Berwick,FOREST HILL,27.476
3554,Monash University,Berwick,NUNAWADING,28.376
3555,Monash University,Berwick,MITCHAM,27.921
3556,Monash University,Berwick,VERMONT,25.984
3557,Monash University,Berwick,RINGWOOD,26.992
3558,Monash University,Berwick,CROYDON,27.326
3559,Monash University,Berwick,LILYDALE,31.65
3560,Monash University,Berwick,SOUTH YARRA,37.957
3561,Monash University,Berwick,TOORAK,35.789
3562,Monash University,Berwick,ARMADALE,34.606
3563,Monash University,Berwick,MALVERN,33.757
3564,Monash University,Berwick,MALVERN EAST,29.854
3565,Monash University,Berwick,GLEN IRIS,31.559
3566,Monash University,Berwick,ASHBURTON,30.114
3567,Monash University,Berwick,CHADSTONE,28.291
3568,Monash University,Berwick,MOUNT WAVERLEY,26.053
3569,Monash University,Berwick,GLEN WAVERLEY,23.605
3570,Monash University,Berwick,BURWOOD EAST,26.816
3571,Monash University,Berwick,WANTIRNA,23.467
3572,Monash University,Berwick,BAYSWATER,23.004
3573,Monash University,Berwick,BORONIA,20.619
3574,Monash University,Berwick,FERNTREE GULLY,17.874
3575,Monash University,Berwick,CAULFIELD,32.677
3576,Monash University,Berwick,CARNEGIE,29.84
3577,Monash University,Berwick,MURRUMBEENA,29.069
3578,Monash University,Berwick,HUGHESDALE,28.101
3579,Monash University,Berwick,OAKLEIGH,27.079
3580,Monash University,Berwick,CLAYTON,23.109
3581,Monash University,Berwick,MULGRAVE,28.113
